"year","region","age","sex","n","mean_income"
"2004","_total_","15_25","M",144980,2113.55
"2004","_total_","25_35","F",51584,1924.93
"2004","_total_","25_35","M",145856,2413.43
"2004","_total_","35_45","F",50712,2222.55
"2004","_total_","35_45","M",145146,2713.92
"2004","_total_","45_55","F",51366,2523.62
"2004","_total_","45_55","M",144379,3012.38
"2004","_total_","55_65","F",56128,2839.02
"2004","_total_","55_65","M",159520,3327.18
"2004","GM001","_total_","F",1009,2229.63
"2004","GM002","_total_","F",4244,2232.95
"2004","GM003","_total_","F",4022,2270.55
"2004","GM004","_total_","F",4825,2254.59
"2004","GM005","_total_","F",2343,2249.67
"2004","GM006","_total_","F",3559,2248.85
"2004","GM007","_total_","F",599,2206.4
"2004","GM008","_total_","F",807,2268.13
"2004","GM009","_total_","F",4868,2233.85
"2004","GM010","_total_","F",614,2254.33
"2004","GM011","_total_","F",746,2252.01
"2004","GM012","_total_","F",669,2292.65
"2004","GM013","_total_","F",711,2210.75
"2004","GM014","_total_","F",643,2242.7
"2004","GM015","_total_","F",3382,2236.83
"2004","GM016","_total_","F",3541,2252.07
"2004","GM017","_total_","F",4940,2238.96
"2004","GM018","_total_","F",3969,2238.81
"2004","GM019","_total_","F",1398,2225.03
"2004","GM020","_total_","F",1890,2229.78
"2004","GM021","_total_","F",2376,2237.35
"2004","GM022","_total_","F",4951,2242.55
"2004","GM023","_total_","F",4086,2246.16
"2004","GM024","_total_","F",2207,2226.6
"2004","GM025","_total_","F",659,2238.45
"2004","GM026","_total_","F",3227,2241.41
"2004","GM027","_total_","F",2642,2253.09
"2004","GM028","_total_","F",3329,2239.03
"2004","GM029","_total_","F",1731,2259.36
"2004","GM030","_total_","F",981,2237.12
"2004","GM031","_total_","F",4736,2241.21
"2004","GM032","_total_","F",2712,2239.52
"2004","GM033","_total_","F",2616,2248.11
"2004","GM034","_total_","F",4973,2244.15
"2004","GM035","_total_","F",745,2225.3
"2004","GM036","_total_","F",4122,2219.58
"2004","GM037","_total_","F",2822,2247.54
"2004","GM038","_total_","F",1139,2256.48
"2004","GM039","_total_","F",1134,2258.73
"2004","GM040","_total_","F",786,2233.82
"2004","GM041","_total_","F",3946,2236.21
"2004","GM042","_total_","F",3508,2245.66
"2004","GM043","_total_","F",4446,2231.67
"2004","GM044","_total_","F",1260,2243.83
"2004","GM045","_total_","F",1242,2248.84
"2004","GM046","_total_","F",3180,2230.28
"2004","GM047","_total_","F",1522,2279.08
"2004","GM048","_total_","F",1153,2262.29
"2004","GM049","_total_","F",1797,2242.83
"2004","GM050","_total_","F",3242,2245.25
"2004","GM051","_total_","F",1602,2235.62
"2004","GM052","_total_","F",2898,2238.25
"2004","GM053","_total_","F",4713,2247.01
"2004","GM054","_total_","F",4538,2224.8
"2004","GM055","_total_","F",952,2218.51
"2004","GM056","_total_","F",1152,2254.33
"2004","GM057","_total_","F",4253,2239.45
"2004","GM058","_total_","F",4183,2245.29
"2004","GM059","_total_","F",3897,2234.91
"2004","GM060","_total_","F",2165,2249.47
"2004","GM061","_total_","F",2195,2251.88
"2004","GM062","_total_","F",3245,2229.62
"2004","GM063","_total_","F",2182,2252.91
"2004","GM064","_total_","F",810,2247.21
"2004","GM065","_total_","F",4172,2234.1
"2004","GM066","_total_","F",3262,2237.73
"2004","GM067","_total_","F",2830,2227.85
"2004","GM068","_total_","F",708,2255.8
"2004","GM069","_total_","F",877,2212.49
"2004","GM070","_total_","F",4374,2246.85
"2004","GM071","_total_","F",4130,2221.92
"2004","GM072","_total_","F",686,2210.76
"2004","GM073","_total_","F",3817,2223.69
"2004","GM074","_total_","F",3313,2234.93
"2004","GM075","_total_","F",1778,2223.64
"2004","GM076","_total_","F",4621,2248.78
"2004","GM077","_total_","F",2866,2251.57
"2004","GM078","_total_","F",4376,2251.33
"2004","GM079","_total_","F",1423,2231.38
"2004","GM080","_total_","F",1537,2227.46
"2004","GM081","_total_","F",3318,2230.82
"2004","GM082","_total_","F",3222,2230.5
"2004","GM083","_total_","F",3232,2255.03
"2004","GM084","_total_","F",4089,2239.2
"2004","GM085","_total_","F",938,2225.98
"2004","GM086","_total_","F",2449,2228.6
"2004","GM087","_total_","F",4768,2242.3
"2004","GM088","_total_","F",1934,2233.49
"2004","GM089","_total_","F",2262,2254.21
"2004","GM090","_total_","F",1352,2241.3
"2004","GM091","_total_","F",1083,2230.59
"2004","GM092","_total_","F",2465,2222.03
"2004","GM093","_total_","F",3197,2241.94
"2004","GM094","_total_","F",646,2245.31
"2004","GM095","_total_","F",1834,2236.72
"2004","GM096","_total_","F",2294,2243.41
"2004","GM097","_total_","F",1303,2260.53
"2004","GM098","_total_","F",2480,2261.55
"2004","GM099","_total_","F",3076,2240.83
"2004","GM100","_total_","F",4573,2240.14
"2004","GM001","_total_","M",2837,2721.46
"2004","GM002","_total_","M",12021,2724.61
"2004","GM003","_total_","M",11486,2721.68
"2004","GM004","_total_","M",13660,2727.58
"2004","GM005","_total_","M",6885,2732.65
"2004","GM006","_total_","M",10146,2717.54
"2004","GM007","_total_","M",1695,2704.27
"2004","GM008","_total_","M",2172,2713.58
"2004","GM009","_total_","M",13645,2724.7
"2004","GM010","_total_","M",1812,2727.66
"2004","GM011","_total_","M",2222,2739.04
"2004","GM012","_total_","M",1902,2733.65
"2004","GM013","_total_","M",1886,2746.5
"2004","GM014","_total_","M",1622,2717.41
"2004","GM015","_total_","M",9704,2737.37
"2004","GM016","_total_","M",10130,2726.88
"2004","GM017","_total_","M",13817,2721.46
"2004","GM018","_total_","M",11492,2729.4
"2004","GM019","_total_","M",3900,2726.03
"2004","GM020","_total_","M",5263,2715.6
"2004","GM021","_total_","M",6938,2724.39
"2004","GM022","_total_","M",13945,2721.48
"2004","GM023","_total_","M",11562,2717.83
"2004","GM024","_total_","M",6434,2715.9
"2004","GM025","_total_","M",1813,2756.49
"2004","GM026","_total_","M",9601,2726.25
"2004","GM027","_total_","M",7558,2726.52
"2004","GM028","_total_","M",9298,2722.76
"2004","GM029","_total_","M",4709,2735.62
"2004","GM030","_total_","M",2719,2736.01
"2004","GM031","_total_","M",13177,2726.33
"2004","GM032","_total_","M",7761,2737.36
"2004","GM033","_total_","M",7251,2732.19
"2004","GM034","_total_","M",14033,2715.4
"2004","GM035","_total_","M",1949,2743.95
"2004","GM036","_total_","M",11681,2737.61
"2004","GM037","_total_","M",8029,2725.45
"2004","GM038","_total_","M",3358,2738.61
"2004","GM039","_total_","M",3244,2716.49
"2004","GM040","_total_","M",2052,2749.51
"2004","GM041","_total_","M",11288,2720.21
"2004","GM042","_total_","M",10084,2734.97
"2004","GM043","_total_","M",12512,2740.43
"2004","GM044","_total_","M",3511,2710.06
"2004","GM045","_total_","M",3441,2723.37
"2004","GM046","_total_","M",9050,2735.74
"2004","GM047","_total_","M",4093,2731.57
"2004","GM048","_total_","M",3161,2728.36
"2004","GM049","_total_","M",5329,2730.62
"2004","GM050","_total_","M",9338,2723.68
"2004","GM051","_total_","M",4938,2713.02
"2004","GM052","_total_","M",8104,2733.66
"2004","GM053","_total_","M",13635,2730.41
"2004","GM054","_total_","M",12836,2728.57
"2004","GM055","_total_","M",2645,2739.06
"2004","GM056","_total_","M",3293,2720.32
"2004","GM057","_total_","M",11905,2726.9
"2004","GM058","_total_","M",11769,2718.51
"2004","GM059","_total_","M",10810,2726.36
"2004","GM060","_total_","M",6126,2731.45
"2004","GM061","_total_","M",6403,2744.4
"2004","GM062","_total_","M",9340,2731.6
"2004","GM063","_total_","M",6318,2713.78
"2004","GM064","_total_","M",2304,2731.5
"2004","GM065","_total_","M",11643,2733.49
"2004","GM066","_total_","M",9339,2729.11
"2004","GM067","_total_","M",7815,2736.75
"2004","GM068","_total_","M",1917,2724.94
"2004","GM069","_total_","M",2609,2728.23
"2004","GM070","_total_","M",12635,2736.12
"2004","GM071","_total_","M",11825,2729.72
"2004","GM072","_total_","M",2003,2734.07
"2004","GM073","_total_","M",10763,2730
"2004","GM074","_total_","M",9569,2721.9
"2004","GM075","_total_","M",5131,2722.65
"2004","GM076","_total_","M",13484,2726.26
"2004","GM077","_total_","M",8202,2717.78
"2004","GM078","_total_","M",12423,2727.58
"2004","GM079","_total_","M",4014,2722.92
"2004","GM080","_total_","M",4373,2739.53
"2004","GM081","_total_","M",9368,2720.35
"2004","GM082","_total_","M",9066,2733.3
"2004","GM083","_total_","M",9387,2726.92
"2004","GM084","_total_","M",11728,2718.92
"2004","GM085","_total_","M",2758,2726.18
"2004","GM086","_total_","M",6843,2727.95
"2004","GM087","_total_","M",13811,2725.11
"2004","GM088","_total_","M",5452,2718.94
"2004","GM089","_total_","M",6333,2738.91
"2004","GM090","_total_","M",3961,2738.14
"2004","GM091","_total_","M",3013,2731.32
"2004","GM092","_total_","M",6891,2739.51
"2004","GM093","_total_","M",9130,2732.61
"2004","GM094","_total_","M",1798,2747.62
"2004","GM095","_total_","M",5304,2713.85
"2004","GM096","_total_","M",6752,2735.51
"2004","GM097","_total_","M",3788,2735.03
"2004","GM098","_total_","M",6917,2737.16
"2004","GM099","_total_","M",8742,2709.85
"2004","GM100","_total_","M",13452,2730.95
"2004","GM001","15_25","_total_",752,1979.11
"2004","GM002","15_25","_total_",3202,1981.29
"2004","GM003","15_25","_total_",3042,2000.03
"2004","GM004","15_25","_total_",3546,1990.97
"2004","GM005","15_25","_total_",1808,1993.72
"2004","GM006","15_25","_total_",2758,1992.42
"2004","GM007","15_25","_total_",451,1964.84
"2004","GM008","15_25","_total_",571,1984.13
"2004","GM009","15_25","_total_",3610,1978.85
"2004","GM010","15_25","_total_",483,2007.03
"2004","GM011","15_25","_total_",565,2010.87
"2004","GM012","15_25","_total_",524,2041.43
"2004","GM013","15_25","_total_",467,1934.84
"2004","GM014","15_25","_total_",439,1958.49
"2004","GM015","15_25","_total_",2536,1981.65
"2004","GM016","15_25","_total_",2640,1992.95
"2004","GM017","15_25","_total_",3785,1989.53
"2004","GM018","15_25","_total_",3026,1990.51
"2004","GM019","15_25","_total_",1044,1994.64
"2004","GM020","15_25","_total_",1428,1966.27
"2004","GM021","15_25","_total_",1844,1995.22
"2004","GM022","15_25","_total_",3696,1981.51
"2004","GM023","15_25","_total_",3120,1983.63
"2004","GM024","15_25","_total_",1696,1983.2
"2004","GM025","15_25","_total_",468,1978.37
"2004","GM026","15_25","_total_",2494,1983.8
"2004","GM027","15_25","_total_",2018,1991.11
"2004","GM028","15_25","_total_",2525,2002.4
"2004","GM029","15_25","_total_",1242,1983.85
"2004","GM030","15_25","_total_",735,2005.7
"2004","GM031","15_25","_total_",3515,1999.8
"2004","GM032","15_25","_total_",2021,1985.07
"2004","GM033","15_25","_total_",1911,2000.95
"2004","GM034","15_25","_total_",3730,1977.7
"2004","GM035","15_25","_total_",534,1979.53
"2004","GM036","15_25","_total_",3129,1991.82
"2004","GM037","15_25","_total_",2116,1996.58
"2004","GM038","15_25","_total_",885,1977.64
"2004","GM039","15_25","_total_",880,1990.31
"2004","GM040","15_25","_total_",530,1971.3
"2004","GM041","15_25","_total_",2988,1990.48
"2004","GM042","15_25","_total_",2679,2000.59
"2004","GM043","15_25","_total_",3261,1982.75
"2004","GM044","15_25","_total_",926,2002.41
"2004","GM045","15_25","_total_",888,1970.17
"2004","GM046","15_25","_total_",2365,1994.09
"2004","GM047","15_25","_total_",1104,1997.27
"2004","GM048","15_25","_total_",842,2010.14
"2004","GM049","15_25","_total_",1384,1999.19
"2004","GM050","15_25","_total_",2401,1975.89
"2004","GM051","15_25","_total_",1286,1988.51
"2004","GM052","15_25","_total_",2165,1982.77
"2004","GM053","15_25","_total_",3569,1987.24
"2004","GM054","15_25","_total_",3317,1975.22
"2004","GM055","15_25","_total_",666,1993.64
"2004","GM056","15_25","_total_",873,1988.6
"2004","GM057","15_25","_total_",3157,1980.94
"2004","GM058","15_25","_total_",3135,1972.8
"2004","GM059","15_25","_total_",2818,1978.96
"2004","GM060","15_25","_total_",1597,1987.06
"2004","GM061","15_25","_total_",1628,1997.91
"2004","GM062","15_25","_total_",2447,1992.84
"2004","GM063","15_25","_total_",1704,1981.25
"2004","GM064","15_25","_total_",615,1968.42
"2004","GM065","15_25","_total_",3043,1995.98
"2004","GM066","15_25","_total_",2466,1989.51
"2004","GM067","15_25","_total_",2080,1988.09
"2004","GM068","15_25","_total_",499,1964.14
"2004","GM069","15_25","_total_",681,1986.55
"2004","GM070","15_25","_total_",3339,1994.51
"2004","GM071","15_25","_total_",3177,1987.06
"2004","GM072","15_25","_total_",564,1984.9
"2004","GM073","15_25","_total_",2865,1978.82
"2004","GM074","15_25","_total_",2531,1986.89
"2004","GM075","15_25","_total_",1364,1986.03
"2004","GM076","15_25","_total_",3452,1987.99
"2004","GM077","15_25","_total_",2176,1970.4
"2004","GM078","15_25","_total_",3258,1990.84
"2004","GM079","15_25","_total_",1099,1978.1
"2004","GM080","15_25","_total_",1148,1983.83
"2004","GM081","15_25","_total_",2428,1977.65
"2004","GM082","15_25","_total_",2363,1982.77
"2004","GM083","15_25","_total_",2459,1988.04
"2004","GM084","15_25","_total_",3155,1989.97
"2004","GM085","15_25","_total_",715,2003.46
"2004","GM086","15_25","_total_",1800,1975.13
"2004","GM087","15_25","_total_",3619,1989.85
"2004","GM088","15_25","_total_",1447,1987.64
"2004","GM089","15_25","_total_",1618,1999.35
"2004","GM090","15_25","_total_",1044,2001.86
"2004","GM091","15_25","_total_",839,1991.2
"2004","GM092","15_25","_total_",1838,2001.85
"2004","GM093","15_25","_total_",2386,1990.02
"2004","GM094","15_25","_total_",464,1959.44
"2004","GM095","15_25","_total_",1472,2007.3
"2004","GM096","15_25","_total_",1763,2001.72
"2004","GM097","15_25","_total_",993,1996.01
"2004","GM098","15_25","_total_",1797,1979.47
"2004","GM099","15_25","_total_",2324,1992.5
"2004","GM100","15_25","_total_",3462,2002.45
"2004","GM001","25_35","_total_",790,2292.58
"2004","GM002","25_35","_total_",3277,2273.51
"2004","GM003","25_35","_total_",3065,2301.05
"2004","GM004","25_35","_total_",3692,2285.18
"2004","GM005","25_35","_total_",1793,2297.84
"2004","GM006","25_35","_total_",2674,2266.57
"2004","GM007","25_35","_total_",455,2238.64
"2004","GM008","25_35","_total_",587,2270.95
"2004","GM009","25_35","_total_",3652,2271.16
"2004","GM010","25_35","_total_",497,2325.95
"2004","GM011","25_35","_total_",583,2279.68
"2004","GM012","25_35","_total_",519,2302.13
"2004","GM013","25_35","_total_",470,2291.54
"2004","GM014","25_35","_total_",481,2262.01
"2004","GM015","25_35","_total_",2543,2280.74
"2004","GM016","25_35","_total_",2645,2291.93
"2004","GM017","25_35","_total_",3768,2277.79
"2004","GM018","25_35","_total_",3056,2298.5
"2004","GM019","25_35","_total_",1070,2276.2
"2004","GM020","25_35","_total_",1402,2305.63
"2004","GM021","25_35","_total_",1861,2284.31
"2004","GM022","25_35","_total_",3706,2276.92
"2004","GM023","25_35","_total_",3074,2281.87
"2004","GM024","25_35","_total_",1688,2279.11
"2004","GM025","25_35","_total_",440,2281.54
"2004","GM026","25_35","_total_",2557,2293.46
"2004","GM027","25_35","_total_",1969,2322.4
"2004","GM028","25_35","_total_",2508,2300.21
"2004","GM029","25_35","_total_",1229,2295
"2004","GM030","25_35","_total_",718,2292.63
"2004","GM031","25_35","_total_",3610,2268.67
"2004","GM032","25_35","_total_",2031,2260.83
"2004","GM033","25_35","_total_",2016,2299.41
"2004","GM034","25_35","_total_",3721,2276.2
"2004","GM035","25_35","_total_",517,2248.88
"2004","GM036","25_35","_total_",3098,2274.32
"2004","GM037","25_35","_total_",2208,2288.45
"2004","GM038","25_35","_total_",820,2308.26
"2004","GM039","25_35","_total_",865,2289.77
"2004","GM040","25_35","_total_",557,2287.22
"2004","GM041","25_35","_total_",3007,2283.23
"2004","GM042","25_35","_total_",2604,2291.84
"2004","GM043","25_35","_total_",3314,2278.18
"2004","GM044","25_35","_total_",1000,2273
"2004","GM045","25_35","_total_",952,2294.37
"2004","GM046","25_35","_total_",2437,2297.73
"2004","GM047","25_35","_total_",1071,2292.72
"2004","GM048","25_35","_total_",849,2270.76
"2004","GM049","25_35","_total_",1451,2277.87
"2004","GM050","25_35","_total_",2517,2275.09
"2004","GM051","25_35","_total_",1337,2311.26
"2004","GM052","25_35","_total_",2108,2277.92
"2004","GM053","25_35","_total_",3699,2297.1
"2004","GM054","25_35","_total_",3513,2290.18
"2004","GM055","25_35","_total_",685,2243.48
"2004","GM056","25_35","_total_",881,2287.18
"2004","GM057","25_35","_total_",3159,2281.81
"2004","GM058","25_35","_total_",3194,2286.18
"2004","GM059","25_35","_total_",2904,2278.56
"2004","GM060","25_35","_total_",1662,2283.16
"2004","GM061","25_35","_total_",1665,2316.28
"2004","GM062","25_35","_total_",2472,2285.11
"2004","GM063","25_35","_total_",1615,2278.36
"2004","GM064","25_35","_total_",626,2330.23
"2004","GM065","25_35","_total_",3115,2284.57
"2004","GM066","25_35","_total_",2507,2293.12
"2004","GM067","25_35","_total_",2098,2279.6
"2004","GM068","25_35","_total_",556,2272.45
"2004","GM069","25_35","_total_",680,2272.18
"2004","GM070","25_35","_total_",3389,2299.19
"2004","GM071","25_35","_total_",3155,2292.78
"2004","GM072","25_35","_total_",511,2288.64
"2004","GM073","25_35","_total_",2904,2286.67
"2004","GM074","25_35","_total_",2596,2291.77
"2004","GM075","25_35","_total_",1388,2268.27
"2004","GM076","25_35","_total_",3613,2284.41
"2004","GM077","25_35","_total_",2132,2290.79
"2004","GM078","25_35","_total_",3293,2295.15
"2004","GM079","25_35","_total_",1077,2278.57
"2004","GM080","25_35","_total_",1125,2300.3
"2004","GM081","25_35","_total_",2551,2268.33
"2004","GM082","25_35","_total_",2395,2269.21
"2004","GM083","25_35","_total_",2511,2300.85
"2004","GM084","25_35","_total_",3115,2295.13
"2004","GM085","25_35","_total_",709,2256.67
"2004","GM086","25_35","_total_",1843,2291.84
"2004","GM087","25_35","_total_",3684,2292.38
"2004","GM088","25_35","_total_",1479,2262.81
"2004","GM089","25_35","_total_",1671,2289.38
"2004","GM090","25_35","_total_",1028,2314.62
"2004","GM091","25_35","_total_",772,2286.53
"2004","GM092","25_35","_total_",1848,2297.41
"2004","GM093","25_35","_total_",2454,2283.67
"2004","GM094","25_35","_total_",441,2275.09
"2004","GM095","25_35","_total_",1395,2295.66
"2004","GM096","25_35","_total_",1811,2288.39
"2004","GM097","25_35","_total_",1001,2288.39
"2004","GM098","25_35","_total_",1732,2280.32
"2004","GM099","25_35","_total_",2325,2276.37
"2004","GM100","25_35","_total_",3602,2283.46
"2004","GM001","35_45","_total_",748,2589.07
"2004","GM002","35_45","_total_",3128,2595.82
"2004","GM003","35_45","_total_",2946,2578.49
"2004","GM004","35_45","_total_",3575,2591.08
"2004","GM005","35_45","_total_",1798,2597.72
"2004","GM006","35_45","_total_",2635,2585.58
"2004","GM007","35_45","_total_",468,2586.66
"2004","GM008","35_45","_total_",587,2584.83
"2004","GM009","35_45","_total_",3606,2585.46
"2004","GM010","35_45","_total_",469,2551.61
"2004","GM011","35_45","_total_",578,2582.15
"2004","GM012","35_45","_total_",462,2602.46
"2004","GM013","35_45","_total_",529,2534.28
"2004","GM014","35_45","_total_",426,2571.41
"2004","GM015","35_45","_total_",2613,2600.18
"2004","GM016","35_45","_total_",2701,2592.05
"2004","GM017","35_45","_total_",3563,2590.36
"2004","GM018","35_45","_total_",3052,2578.95
"2004","GM019","35_45","_total_",1028,2601.8
"2004","GM020","35_45","_total_",1410,2573.9
"2004","GM021","35_45","_total_",1807,2584.34
"2004","GM022","35_45","_total_",3709,2581.39
"2004","GM023","35_45","_total_",3134,2594.18
"2004","GM024","35_45","_total_",1756,2578.63
"2004","GM025","35_45","_total_",490,2597.09
"2004","GM026","35_45","_total_",2574,2582.06
"2004","GM027","35_45","_total_",2069,2591.82
"2004","GM028","35_45","_total_",2489,2572.36
"2004","GM029","35_45","_total_",1285,2587.88
"2004","GM030","35_45","_total_",716,2599.5
"2004","GM031","35_45","_total_",3473,2599.06
"2004","GM032","35_45","_total_",2065,2602.48
"2004","GM033","35_45","_total_",1852,2591.65
"2004","GM034","35_45","_total_",3795,2575.42
"2004","GM035","35_45","_total_",520,2560.91
"2004","GM036","35_45","_total_",3082,2591.62
"2004","GM037","35_45","_total_",2114,2601.38
"2004","GM038","35_45","_total_",871,2580.07
"2004","GM039","35_45","_total_",854,2589.28
"2004","GM040","35_45","_total_",563,2563.88
"2004","GM041","35_45","_total_",3005,2578.15
"2004","GM042","35_45","_total_",2652,2581.39
"2004","GM043","35_45","_total_",3266,2591.69
"2004","GM044","35_45","_total_",931,2581.46
"2004","GM045","35_45","_total_",945,2599.36
"2004","GM046","35_45","_total_",2455,2582.67
"2004","GM047","35_45","_total_",1111,2582.67
"2004","GM048","35_45","_total_",830,2571.9
"2004","GM049","35_45","_total_",1350,2619.41
"2004","GM050","35_45","_total_",2451,2594.12
"2004","GM051","35_45","_total_",1263,2568.24
"2004","GM052","35_45","_total_",2118,2603.75
"2004","GM053","35_45","_total_",3473,2576.97
"2004","GM054","35_45","_total_",3451,2580.98
"2004","GM055","35_45","_total_",740,2579.43
"2004","GM056","35_45","_total_",894,2607.63
"2004","GM057","35_45","_total_",3175,2594.07
"2004","GM058","35_45","_total_",3127,2580.75
"2004","GM059","35_45","_total_",2918,2575.46
"2004","GM060","35_45","_total_",1630,2577.52
"2004","GM061","35_45","_total_",1710,2593.28
"2004","GM062","35_45","_total_",2474,2588.02
"2004","GM063","35_45","_total_",1680,2586.97
"2004","GM064","35_45","_total_",609,2607.79
"2004","GM065","35_45","_total_",3245,2580.06
"2004","GM066","35_45","_total_",2425,2575.84
"2004","GM067","35_45","_total_",2034,2576.19
"2004","GM068","35_45","_total_",468,2613.44
"2004","GM069","35_45","_total_",723,2580.83
"2004","GM070","35_45","_total_",3213,2596.01
"2004","GM071","35_45","_total_",3068,2583.06
"2004","GM072","35_45","_total_",507,2587.64
"2004","GM073","35_45","_total_",2835,2587.82
"2004","GM074","35_45","_total_",2481,2584.93
"2004","GM075","35_45","_total_",1351,2606.72
"2004","GM076","35_45","_total_",3561,2599.19
"2004","GM077","35_45","_total_",2166,2586.91
"2004","GM078","35_45","_total_",3341,2578.4
"2004","GM079","35_45","_total_",1045,2602.1
"2004","GM080","35_45","_total_",1193,2582.25
"2004","GM081","35_45","_total_",2446,2585.73
"2004","GM082","35_45","_total_",2411,2589.45
"2004","GM083","35_45","_total_",2503,2593.35
"2004","GM084","35_45","_total_",3047,2586.38
"2004","GM085","35_45","_total_",734,2578.91
"2004","GM086","35_45","_total_",1868,2586.99
"2004","GM087","35_45","_total_",3713,2584.11
"2004","GM088","35_45","_total_",1478,2575.08
"2004","GM089","35_45","_total_",1704,2573.48
"2004","GM090","35_45","_total_",1072,2582.55
"2004","GM091","35_45","_total_",806,2584.03
"2004","GM092","35_45","_total_",1852,2591.83
"2004","GM093","35_45","_total_",2387,2599.35
"2004","GM094","35_45","_total_",478,2562.94
"2004","GM095","35_45","_total_",1367,2598.74
"2004","GM096","35_45","_total_",1720,2589.84
"2004","GM097","35_45","_total_",985,2585.94
"2004","GM098","35_45","_total_",1914,2580.08
"2004","GM099","35_45","_total_",2347,2562.37
"2004","GM100","35_45","_total_",3572,2593.88
"2004","GM001","45_55","_total_",756,2869.71
"2004","GM002","45_55","_total_",3188,2883.42
"2004","GM003","45_55","_total_",3089,2881.64
"2004","GM004","45_55","_total_",3614,2887.67
"2004","GM005","45_55","_total_",1883,2897.85
"2004","GM006","45_55","_total_",2653,2872.59
"2004","GM007","45_55","_total_",444,2876.66
"2004","GM008","45_55","_total_",587,2891.6
"2004","GM009","45_55","_total_",3631,2884.25
"2004","GM010","45_55","_total_",442,2894.38
"2004","GM011","45_55","_total_",561,2890.08
"2004","GM012","45_55","_total_",501,2896.52
"2004","GM013","45_55","_total_",534,2858.4
"2004","GM014","45_55","_total_",438,2870.54
"2004","GM015","45_55","_total_",2501,2893.48
"2004","GM016","45_55","_total_",2762,2871.08
"2004","GM017","45_55","_total_",3664,2896.34
"2004","GM018","45_55","_total_",2974,2891.91
"2004","GM019","45_55","_total_",1007,2883.29
"2004","GM020","45_55","_total_",1437,2872.7
"2004","GM021","45_55","_total_",1853,2912.92
"2004","GM022","45_55","_total_",3698,2886.68
"2004","GM023","45_55","_total_",3028,2884.34
"2004","GM024","45_55","_total_",1680,2856.98
"2004","GM025","45_55","_total_",492,2885.59
"2004","GM026","45_55","_total_",2411,2903.13
"2004","GM027","45_55","_total_",1972,2865.99
"2004","GM028","45_55","_total_",2470,2888.8
"2004","GM029","45_55","_total_",1269,2889.3
"2004","GM030","45_55","_total_",727,2884.81
"2004","GM031","45_55","_total_",3523,2887.76
"2004","GM032","45_55","_total_",2069,2893.19
"2004","GM033","45_55","_total_",1963,2878.78
"2004","GM034","45_55","_total_",3669,2878.06
"2004","GM035","45_55","_total_",499,2886.55
"2004","GM036","45_55","_total_",3058,2882.57
"2004","GM037","45_55","_total_",2091,2878.94
"2004","GM038","45_55","_total_",934,2896.75
"2004","GM039","45_55","_total_",834,2890.79
"2004","GM040","45_55","_total_",545,2887.1
"2004","GM041","45_55","_total_",2988,2878.51
"2004","GM042","45_55","_total_",2694,2882.96
"2004","GM043","45_55","_total_",3385,2878.32
"2004","GM044","45_55","_total_",896,2880.67
"2004","GM045","45_55","_total_",878,2871.5
"2004","GM046","45_55","_total_",2405,2887.03
"2004","GM047","45_55","_total_",1085,2889.11
"2004","GM048","45_55","_total_",842,2910.63
"2004","GM049","45_55","_total_",1410,2888.25
"2004","GM050","45_55","_total_",2442,2871.6
"2004","GM051","45_55","_total_",1241,2877.11
"2004","GM052","45_55","_total_",2175,2880.71
"2004","GM053","45_55","_total_",3554,2903.27
"2004","GM054","45_55","_total_",3475,2883.98
"2004","GM055","45_55","_total_",740,2871.05
"2004","GM056","45_55","_total_",833,2878.08
"2004","GM057","45_55","_total_",3202,2884.25
"2004","GM058","45_55","_total_",3116,2890.02
"2004","GM059","45_55","_total_",2969,2884.32
"2004","GM060","45_55","_total_",1600,2897.78
"2004","GM061","45_55","_total_",1670,2867.69
"2004","GM062","45_55","_total_",2466,2875.24
"2004","GM063","45_55","_total_",1647,2872.92
"2004","GM064","45_55","_total_",626,2895.75
"2004","GM065","45_55","_total_",3067,2893.3
"2004","GM066","45_55","_total_",2456,2894.84
"2004","GM067","45_55","_total_",2037,2886.76
"2004","GM068","45_55","_total_",528,2863.37
"2004","GM069","45_55","_total_",673,2904.29
"2004","GM070","45_55","_total_",3306,2884.31
"2004","GM071","45_55","_total_",3145,2887.23
"2004","GM072","45_55","_total_",518,2855.56
"2004","GM073","45_55","_total_",2852,2882.1
"2004","GM074","45_55","_total_",2559,2874.76
"2004","GM075","45_55","_total_",1348,2873.46
"2004","GM076","45_55","_total_",3570,2876.59
"2004","GM077","45_55","_total_",2253,2877.97
"2004","GM078","45_55","_total_",3258,2882.29
"2004","GM079","45_55","_total_",1062,2882.19
"2004","GM080","45_55","_total_",1167,2881.01
"2004","GM081","45_55","_total_",2505,2871.44
"2004","GM082","45_55","_total_",2439,2881.8
"2004","GM083","45_55","_total_",2386,2889.86
"2004","GM084","45_55","_total_",3095,2872.24
"2004","GM085","45_55","_total_",718,2869.83
"2004","GM086","45_55","_total_",1790,2875.24
"2004","GM087","45_55","_total_",3540,2886.73
"2004","GM088","45_55","_total_",1393,2887.26
"2004","GM089","45_55","_total_",1712,2868.29
"2004","GM090","45_55","_total_",972,2887.48
"2004","GM091","45_55","_total_",805,2895.11
"2004","GM092","45_55","_total_",1827,2869.45
"2004","GM093","45_55","_total_",2445,2891.21
"2004","GM094","45_55","_total_",508,2894.75
"2004","GM095","45_55","_total_",1425,2874.79
"2004","GM096","45_55","_total_",1744,2890.15
